nodes,x,y
6,817.8795463150925,355.2931970478671
1,840.3856688958608,405.3240612257973
8,891.6290102475085,411.29047750611164
54,851.9322799449094,468.32015271222406
76,796.8066325485913,391.3778599164133
85,844.9238146862266,361.0481688045419
56,940.096325756221,272.64213688771264
2,989.6582974563088,273.9655640700396
75,744.4392739398982,89.97358310736256
3,723.6181052744219,46.08155612668148
19,836.5184371515803,538.3112297045501
4,827.2406278333546,592.5371407915599
16,1185.7976078714125,660.9103726485436
5,1135.0471597122557,660.8057305657635
17,1171.4475352336074,697.0280978073346
20,1182.974413816927,680.8989274828784
40,1085.8846844721663,658.3658278349934
93,1018.3872401364223,614.8088116481127
45,855.4193869927825,167.6931560474006
89,702.6333603053998,431.0587553049619
61,876.382235373994,536.4421674974017
7,884.0483157408858,587.9049023814974
28,1006.7987391243781,523.8353787337281
38,897.5105674700579,453.7193287890993
39,808.415004250278,333.09601421313073
42,936.4302694328862,397.141054462326
72,931.2540601729063,460.16861665379224
9,766.3126850689299,488.54227327220644
95,794.1129753493541,570.8994384709717
10,809.2124968422661,455.1681927001967
11,932.0045202174086,188.2356553386049
94,969.2164852575514,150.16014420115735
15,1085.9842858397249,749.0500313900321
12,1093.6844362751033,799.2119968839938
24,706.3180992166552,-35.29160029988198
13,721.4841325583952,15.205407806475819
41,582.4358854543873,189.38970114941773
14,640.0723324610524,216.572213415457
50,714.9987253363229,261.2890955405999
21,1123.7683867393032,822.4540074521148
33,1119.3486364962234,787.2608503790268
84,635.0958331377614,456.4627820663713
18,586.5979626150765,475.81572018376914
96,1148.2757323232606,869.8248685563947
53,448.9070671333563,477.0467939348408
22,515.4368515767184,541.4356655738926
65,456.31834412542224,589.0379883937353
68,648.999293351537,535.4802463203506
51,911.6662316118523,358.13176353819574
23,956.8441926930437,340.5592281086164
25,1056.541431558387,514.9106050132715
26,666.5048394492245,400.8589772551841
27,401.5955725074027,467.92470918294435
32,1055.9034842649296,535.7294853785908
78,1044.8741179953631,554.4930586378076
29,799.4977552022445,501.5695417319788
64,554.4418519446791,394.6040330353817
30,505.79808251188393,385.4768566732108
31,890.6935605095194,82.74609928068243
55,913.1743791458828,34.43858915694745
58,886.5005572139896,120.51505495902792
34,1040.043748963434,655.4926879769994
35,826.9061940699728,130.0683814803604
36,809.5039172559901,481.2865441888985
37,875.4848519087976,507.5384844874732
59,1118.9613810028509,695.9865445142067
66,653.0101702956915,124.4814858662502
81,552.072791119715,287.09306193242975
88,542.7797583053671,158.94214943150956
43,896.5940274961885,172.9174337042001
74,890.6569082273558,231.56946386196006
44,979.7921768436095,465.6693869475996
79,851.5233622410697,94.59339699829688
83,852.8633034374419,121.14103199178001
46,657.8361026168993,443.81301084045833
47,827.755346067619,507.4879752591858
73,1034.4336719075402,752.0249554254616
48,1023.2203724726912,702.2913799749016
87,1011.571762250092,752.3562115391069
70,373.7544851735021,487.24191971444446
49,321.77317411122795,494.4575789467194
77,685.2713233616,224.30070866777476
52,988.3191524603162,256.51597263094357
57,406.3574876707665,499.89659230457937
67,891.5704325203003,491.39048490462335
92,851.1753303571734,514.2134578879713
80,966.8148406758249,231.7587678813546
90,980.9026598487171,242.2754121298848
60,912.918272654312,191.8673085230413
62,977.3416214125033,443.89377703351033
63,771.5542467096332,619.1808211136891
91,415.50183586033484,620.9399311429191
69,969.4372803093063,488.1923151597474
71,853.2483924749981,40.2784924937127
82,671.1702592224078,466.2388625480577
86,655.6471927372904,420.5778678330411
