nodes,x,y
0,631.2213464419405,390.0008402614158
1,640.3139414383763,316.1427678572665
2,688.4898636125546,344.54599754745357
3,655.6876293464508,432.52133000580153
4,524.6674344269932,354.77721695097847
5,653.6768282192548,347.79375479817946
6,711.1077924685359,515.7500986891773
8,582.6910110249199,395.0525465926357
9,676.0730508817281,409.7864980160438
10,304.8784363417663,97.36937458291678
11,603.2471055434918,351.2712280246926
12,667.2590430856078,422.23167255234796
13,584.641074993069,409.1787053307181
14,704.9718750638855,306.8041537642902
15,614.2269823025733,436.32174251230833
16,583.1913551125133,379.7444494212251
17,856.5758889493093,755.175703665894
18,273.41071821780406,603.5856399698235
19,694.1659306095103,114.00701688596823
20,736.1150339939093,353.87408509260126
21,584.3342983542954,287.1412566209432
22,677.5619363752703,377.6771408248153
23,601.1323109728573,430.65372925797317
24,618.4837118662175,343.5727380047117
25,751.6886777354191,421.65424032078596
26,575.7481416117645,341.1328326514986
27,635.9105088686892,343.20221532573305
28,627.5150489577406,439.5648885839382
29,590.8226376665243,365.09903147552274
31,1042.97121537647,311.29612532679374
32,593.1117150772483,420.2550245560628
33,667.9969911846391,360.71323208600484
34,642.0588722847004,437.62590603308576
35,527.3144128846852,421.33542741180645
36,679.6019601703589,394.28133081867134
37,549.8226114125771,623.7360289393852
38,648.2420320456515,261.89069112946567
39,731.8304710261441,308.911317001798
40,443.0766932666703,322.62604597656184
41,475.0654392814575,339.0210458162956
42,392.5323581314672,304.1995487394868
44,710.6864680600763,566.1593775186828
45,757.4637474566324,537.0186408871613
46,739.0006274567305,559.0025332370175
47,693.3548322164792,561.1579423741176
48,750.2414788393745,550.2841834489126
49,725.9155754858773,565.4191102518247
50,760.760123392344,520.8361573152379
85,190.43894880834327,34.26208683619517
86,289.1847941893995,-4.514880603411159
87,204.8958496352645,88.37886961248445
88,273.39103759001,62.359658528994046
89,329.1242125616741,57.650556854553095
90,256.5380620978379,92.55117432641303
91,291.99664431075826,51.77288427687624
92,268.798254219619,126.44061300217176
93,261.2531204482958,76.07485109779458
94,310.76029019725496,49.588824681095964
95,258.17632056722067,109.79820917348081
96,265.3457795533978,33.491360517765756
97,238.31326036337728,20.34392121529443
98,143.93987952179543,6.881574612072347
99,106.26834742519158,-8.312294083461342
100,57.024716261196204,-34.23270592938355
101,267.5861690781721,-55.422432699847555
102,288.68881715339836,-59.41980395665573
104,152.61486018568598,72.51058975928258
105,151.0024053399465,94.23541687694893
109,233.8682251938491,-14.280614658928657
110,173.95760219046494,-63.194468593432035
111,139.03600320601595,-107.32301672648167
112,801.9858655109216,212.84562512687265
113,872.4548739044697,143.16447057744438
114,910.6033512625287,102.16281311277805
115,887.6176513039095,845.1115389657151
116,911.4186297652045,751.0243321390618
117,890.0557131176645,789.7624571976376
118,843.1091060198167,800.635073561877
119,903.6873414460385,761.7491950198727
120,876.0087557662754,799.6362609624531
121,823.447616520526,792.9260854539825
122,901.8773620058313,778.3593172292115
123,859.8145913977265,805.0389733982114
124,893.2037586230185,726.386753290669
125,888.9101598762102,804.5307865017995
126,831.3251055725372,805.4897652077209
127,913.5520713624147,771.3519476653905
128,871.0172182350489,812.8336719282981
129,816.0945369113874,778.9877829048496
130,903.869262220975,792.0898813568932
131,849.3023711253413,814.0306810946244
132,903.5441098220218,739.1765417734185
133,923.3720817629678,824.0209925649768
134,909.7329605797262,902.5408973417091
135,965.0644299142239,869.6920869844844
136,221.9876039054397,660.2540101132698
137,225.7554402880106,607.0249668503908
138,260.4850479341234,650.3138505923778
139,230.3882165258533,625.0631385492327
140,228.03554612443827,587.8493939903091
141,243.49815134293337,640.4584537534757
142,172.80596096230272,629.6002971953376
143,225.76747264709945,701.252683902546
144,177.00109859571333,659.2837298183296
145,238.26819452822014,571.8826306449432
146,279.63790945929065,650.7007280213356
147,194.9039094113435,595.2659914103693
148,182.14335609114823,700.796664066186
152,71.60971845157049,662.374565102341
153,19.242522319119047,682.5552587675384
154,207.8634926903648,754.128214229621
155,189.5986840622571,745.1966778161661
156,123.69141932552476,676.9968135363076
157,133.22237057946086,695.9157391294608
158,137.7354694109519,592.6110972498199
159,719.5395389540442,73.49314065666701
160,742.3830506925991,106.17767962182454
161,674.6421618661889,70.62820689568025
162,735.5552275490869,79.94453071404595
163,660.118044231662,72.77827715677711
164,701.4813217338383,66.92116774533122
165,741.7336325923989,91.08919214777275
166,688.1171190769206,58.94315268739937
167,715.8041136767375,58.32839005935047
168,653.3751797131638,86.63182850504992
169,701.3413391033957,52.99041929823416
170,730.7744641025035,66.3268115777417
171,674.2838509949172,58.03149271974014
175,815.6301793026779,319.42833892974454
176,785.5571055304285,338.4887738615717
177,864.1202323451387,297.1947353730717
178,562.7681645546978,240.03010870012525
179,544.9758275267147,208.69032704472485
180,521.7944093754553,159.8525257967922
181,803.0753845942625,428.8401184563195
182,859.1291631499262,454.6877676892064
183,944.3687354545697,485.42801069257865
184,994.4016600654015,505.65002066433425
185,534.551015594254,304.49564848253675
246,1091.7849736924757,301.6434022826254
247,1059.5277111963667,355.76756859215504
248,1127.8702217170487,282.3755076972313
249,1084.6027187918703,341.34631538582624
250,1059.6931333233329,263.49716030598177
251,1089.1419130981549,288.92308197645235
252,1074.8811106195599,350.30257638580446
253,1072.847253232292,268.96855432098806
254,1093.688354102166,315.8874507909883
255,1043.3712186049765,263.4266537152849
256,1081.4969143830524,277.6355987827584
257,1090.6477645357709,329.12687699837494
258,1112.7905151833504,256.7627551740851
259,1133.0385977666315,309.4095912440893
260,1127.769224523175,338.20751282356815
266,1185.8234873130425,263.0970187932184
267,1162.832861342944,223.1102414977057
268,1194.6666422270812,307.1553405920771
269,1186.5760324053774,353.27350304885334
270,444.0157013888446,436.98601256397296
271,480.26085731024784,441.1257408568105
272,391.4440163785333,444.8399802917162
273,527.0194668040393,665.5338081462611
274,501.9032783502248,624.5319176028742
275,559.7641046651864,673.8145766131407
276,508.6138999076633,654.0358292224903
277,572.608292091732,670.2593045206263
278,534.6508179864918,675.8490828045105
279,502.2135657367159,641.4341476922251
280,547.8561577800222,677.2667887493262
281,514.1594804781649,666.9298950421517
282,583.3442080865983,658.8652585193183
283,526.4733392977221,710.7956461483436
284,512.2156617698028,767.7722194696372
