nodes,x,y
0,1243.2800596640877,316.37282587075657
1,1189.576706610327,330.9880737307857
3,1246.8528801231319,332.61298748825834
4,1242.7508679575792,348.7151267233941
5,1034.9921634143611,330.009428143447
6,1199.047326288942,-108.83079888703094
7,1152.6753182136733,-62.16354477374008
8,1053.2706932375543,34.773314124044646
9,599.5655654030603,-366.5345785512221
10,616.8641263005519,-313.06683985390106
11,603.5178626773807,-456.7436437158866
12,701.537026294945,-152.65677138760248
13,616.0579881187746,-119.83828591342339
14,599.6221938181577,-403.8289512228947
16,1491.6038712307702,697.180520803554
17,1435.1995710361778,676.0429293786856
18,1482.244023035585,713.6689090285954
19,1315.2686128373825,602.9038420557276
27,443.35177607831895,48.43186360824821
28,432.5598575254298,224.29128510886457
25,301.6981576258209,233.28412154521098
29,2454.88052540523,538.3148872035684
30,2399.2686385421157,532.9555027556628
31,2307.08111608006,524.1306954595019
32,617.3779189959708,-59.311680888992186
33,638.0950655830493,-11.111626303731432
34,636.9494370754378,304.4252959409351
35,943.4468793930831,93.6617543346537
36,895.3288263979165,323.0145696963012
37,942.4419608477111,-26.462856205374905
38,997.6400529226016,-52.92625458460526
39,957.8495630207798,20.72917229006196
40,794.0500546947709,437.1904992177816
41,941.3287717170642,319.85203026681705
42,932.6768426203839,353.22939326920016
43,656.1278083939874,363.07267053703276
44,894.1427501765272,278.5486236557455
45,781.2763621918572,343.349063079263
46,1083.2883647232488,393.19140930872123
47,841.832632872361,162.40798752785824
48,940.6396026062234,338.8894833361121
49,962.8068532866799,309.49515524329564
50,848.4165062375776,776.8411424793214
51,1051.5806462448393,495.70942053409044
52,1072.0773675846992,148.86500654187276
53,856.0605308681882,58.85920491372937
54,825.8204061260543,640.33472814217
55,898.6463337518506,368.4292916227242
56,755.9182345011004,543.9465823859271
57,765.9104448748636,92.01956129083891
58,1009.0872036923103,586.178226793317
59,934.0407214538677,297.8625248195731
60,911.9181641254056,193.58333506557224
61,779.4132379692645,267.0942424962492
62,1029.630029148878,161.79413916950958
63,918.9968736088742,364.19560801191216
64,1049.546616714353,294.85920241442506
65,960.1118982884161,127.44585654967315
66,814.8889571694517,107.50762821292166
67,919.1836802340769,283.41885237636023
68,1026.0130270577586,233.87766689259703
69,962.9964713063358,568.8809944239598
70,907.7568868456835,-86.26926459251466
71,224.2756372117089,510.65253544473956
72,280.4627630078182,495.5458398760329
74,247.84534933421165,542.9966752895178
75,235.55294011295868,534.7546543334267
76,226.98059041377272,524.6571391757627
77,476.58017775003833,737.1303795502062
78,825.4897318347062,469.1774030595882
79,823.5922181793399,494.6194676609044
80,633.3986623415458,411.0204873148072
81,796.1441291835978,548.0145918060977
82,556.5021375572302,416.62093863532755
