nodes,x,y
243,863.1669483060294,272.92123659402904
244,998.1388031131534,150.83974217050442
245,852.9496492663106,408.515592685262
246,844.4178438818055,390.8871922624153
247,1171.5329460580137,386.2240222133682
248,898.4817032402783,423.54487487660566
249,1079.9234580569153,159.16522832533184
250,1222.5940774602875,453.14031104291394
252,1133.6245335176773,125.7889790865992
253,1149.0863159190458,132.0362288009586
254,1161.284296145462,143.26672700995874
255,1078.1542790483552,-217.79838356339368
256,1059.7942662070348,-169.30320572323714
257,1080.90528279638,-157.6321191371836
258,1097.3375673505554,-135.11643008065224
259,1017.2803361563988,-159.1925700174564
260,1095.7364478769741,-149.6641258186509
261,1002.172073268037,-139.65928332771773
262,1036.331247077224,-169.01121201260065
263,1077.8530534948788,-172.2711057384896
264,1003.6093012168988,-154.57029714299858
265,1052.4034176938326,-181.42795702400863
266,1091.4984662868474,-165.1233859516142
267,1013.1210378092971,-170.91594037866966
268,1067.2301724353915,-180.37996808955648
269,1039.61872175228,-182.69535060657327
270,1025.3181546225235,-178.5235014196207
271,1040.2572570145069,-222.77590105805476
274,1066.4823294781302,475.2895440488076
275,831.0563829223684,202.74987047121536
276,849.4021178354435,175.65299492276756
277,837.562113245578,187.2841982976137
278,912.1538087220182,194.6204791309803
279,948.2065198074741,134.2141510582757
280,931.3086481325099,142.14917685827402
73,1062.8957694025573,16.829349859631233
75,1284.0991959081525,626.0057365206998
76,1326.6926193708657,665.8323752527878
165,-152.14231763863566,408.0487619352054
167,-306.6386500206075,782.4740113750046
168,-330.6402725667997,756.9130159020241
169,-352.3641100268616,802.8719362671562
170,-321.2324764059221,771.9901333076442
177,-207.10356410503698,428.8455200833031
178,-200.3300574112936,735.5444658285527
179,-158.3250795776284,782.7072416434551
180,-139.85319210707812,786.2013116751527
181,-289.6411076050078,535.2630796267014
182,-354.3597825748504,391.2283323232369
183,-321.894965557624,427.2642774507432
184,-309.3076208383274,411.16890669373873
186,-88.65258324037762,754.9283794776487
187,-288.40380137851264,631.4761123578971
188,-95.28549257428534,382.44948044559726
189,-75.39934374752184,385.16282227513244
190,-265.02081306743094,487.8769042629677
191,-32.62408362017193,735.0516148371554
192,-259.48798023502695,683.1605002531622
193,-297.2333345488676,582.2515300880779
194,23.373078388010413,681.74171210974
176,-395.6453985035235,844.6742230540606
185,-402.536401879471,354.52620667467306
203,1206.9556926708722,792.3769346612128
204,1135.1247637357947,721.6438610888567
205,1171.9509132083947,700.5416248027175
206,1161.0843932323703,712.6209439726778
207,1107.053248435073,714.5573213430145
208,1148.7368090795173,720.0807170274335
209,1121.1572662606482,721.6719228859372
210,1166.5882060241036,846.5121654258246
222,1531.1802025224806,367.88643030365824
211,1221.597295761621,844.3116809234222
212,1250.5893313666197,825.3999399483706
213,1238.5222982221017,838.3393943677037
218,1196.8227632155663,935.1875514477567
219,1164.0434670947927,900.3743991241306
220,1186.1690424904266,896.9375131412742
221,1217.1448987454748,988.5282946490262
223,1587.7883196629846,374.2651791955245
225,1418.924356461954,-42.0399401758343
226,1351.6286631128082,15.91667247883494
227,1451.8118613036524,-85.95534867001079
228,1466.1731235141324,-70.20354008060154
231,1346.9828639682726,546.689932801571
232,1336.1523660649345,562.9803057523433
237,1415.6164925002015,157.95075363298818
238,1408.677529798302,139.43888973825185
251,1270.97551730241,486.5607028935684
272,1095.1894029616888,-278.560315490727
273,1037.2497373407327,-286.22629626343024
