nodes,x,y
2755,613.6038064933755,453.79020526913473
1221,894.7899280764701,629.6879046114178
2245,527.0436065664229,459.3897429553473
22217,695.8754104510557,334.17343039415323
19147,500.4482428994736,404.4375191441999
7372,620.663167604587,440.0659461663717
6861,599.6989886951272,348.997805122815
15564,512.4566287059661,46.68472909719499
18636,554.8035239769699,500.42683609044354
15056,877.6132750439266,636.9533785988358
2770,621.1762843065067,470.4131188407795
6357,694.0863714631228,262.3420326707804
19159,529.3421405034838,33.794883051334295
147678,625.5858679057603,455.20845354602943
224,507.39019696437225,458.735291906945
21728,538.3266205619703,398.08099750136074
24801,526.8871299457703,487.7524440013579
1251,658.499554501552,234.12729068389606
24802,586.8306758012479,340.55851037937555
148710,490.15505974725124,53.35928025716115
21223,833.6767073100522,195.30639251037923
107240,698.0758882091968,294.9502959639201
2281,613.3596167869462,356.67799001993467
41707,511.9275788151287,409.59344503039455
7404,683.8452433807511,313.4661761098188
6898,504.738456955725,421.888142552649
62195,571.1225976955959,799.028176432887
14582,646.8686926170583,231.15235112131387
2809,862.8844275309771,636.7323741521902
57596,562.1604893499544,487.9030967199065
16637,504.3488168969706,388.1530881376526
21248,627.9476595989938,248.54267057051464
35080,684.1937314554754,327.69764036540573
40204,516.2623862025017,448.6132077786278
6413,707.5574788138283,308.42240513719054
61709,605.2960199848156,240.32322789942458
2323,604.1758641815674,412.653251821089
83220,799.3613516819298,651.1394649395398
6941,512.6463983731016,379.1358300992401
10525,544.8493236825547,515.29924034717
24351,597.0154261793289,475.3979260793204
10533,537.3827805252319,384.6338527454489
33061,826.1073312721522,658.5676819253433
6951,659.5938375292908,248.51381671259313
81194,594.7328616478059,503.33675321777457
812,481.7912343953095,281.8818528562187
9516,764.7073427588442,288.1300861292289
22317,702.517569832192,543.0994086864355
28975,879.8798087440753,581.5380631618974
46382,541.265838363678,476.20340285082506
27446,207.2323234643887,388.05126686136697
16185,647.5501729647498,220.0633742042887
20795,869.4361441932016,650.9018924085556
1341,711.7189543243345,527.9899932480274
1344,226.2668319368123,426.60635518180584
321,635.3645348934895,373.5340434644196
3906,884.9838953112486,622.1379697798432
10053,871.0493254980411,623.7293885069516
1351,582.5112944606137,478.8416167980253
113991,820.1349744432921,183.15111539150632
11082,868.7798889488236,665.4751851892388
11085,676.0864720792399,334.8710280219753
8015,568.2001086344994,386.4696655985106
337,606.3882104662264,464.7002720167728
242514,640.3537560668013,801.0318830162067
80213,569.129028471196,515.9373483196592
6487,619.6520918858887,377.34707756889014
45401,593.9858036596225,254.37467815095104
48986,612.5571164341227,479.0097305543178
63326,651.4115868070891,126.70996110633983
351,603.4021728760118,796.2272060825342
41823,554.2127290757646,479.0877649382082
5476,460.9148252324333,-72.3070208690313
44390,568.5608683957294,504.39301196066765
359,635.6670872126781,384.1374695596639
114536,613.779257362238,803.6026610231366
21870,541.6482595696594,490.1862323591926
53615,891.7936330771848,602.1023990766828
47990,521.2880776104224,420.3594041698439
112502,525.3357859239582,499.3147962040615
54138,526.1345397617043,405.1659799600278
35707,714.1179719712587,298.0558462144822
41851,478.02437406731127,47.563761226235954
46972,501.41530628716885,40.73563883822853
56705,584.830395468136,493.8381407798254
47494,431.05602266337297,-62.63519236290565
7566,207.5165517076952,401.839701763047
13202,608.5804489480913,368.0847126570397
9108,635.6952789544008,234.1183719034107
21909,541.3827911788721,501.96351207243146
1948,630.9259754245306,221.6230440063482
6557,518.3151264934183,435.0227587083344
93084,596.7711123614823,360.7082673368727
147868,623.023837098925,235.31652351417225
7073,624.6455030498737,365.52259541710106
420,687.8153595331917,281.0565085785919
424,550.0008733191266,258.8803051204033
21929,823.5252390023138,671.7017852944787
11178,896.0377586060389,614.1700422070338
239020,608.5005285703226,491.14967948859316
429,700.2240232365044,272.88039735302567
432,529.1898891799108,373.5434853660215
16308,855.9422422314627,659.4957100644096
48053,869.4223312429507,574.2659426597781
7606,679.535680826769,243.6774141769951
7095,573.0685155986091,491.57846053988374
56759,514.3854507402358,396.19300890658985
10682,528.4934942019454,47.58029843937343
1473,462.7063322779734,76.36229231717569
6595,875.9126138962891,596.2047066131895
44485,467.7613246548472,56.64684857670687
13261,591.4126609753195,271.23892118415927
463,707.2486677979052,256.3142144331472
5584,813.2333944023202,651.8067452490411
2002,523.4843491752282,386.52392457089866
7123,581.8177103007265,169.51597111853812
4564,440.37050328815326,322.0417321055947
63443,547.8208790849317,377.2045212509941
53727,473.5322346349349,66.96920365400732
8673,514.7552572954537,481.19104360045844
8675,562.1443606181263,774.0095758884655
4068,689.2611403029267,301.62119240596536
17380,543.0734868674879,40.02745747788374
29171,547.3744969852522,52.29721316753112
3573,889.3658235169431,589.8389946417183
91128,603.481380980242,261.17653193150585
6137,809.7213416374025,664.8507668686746
96251,645.2098486856756,789.1194471817785
22527,556.5720981042784,514.6084297870489
