nodes,x,y
323,1125.9432446973567,484.6459413938009
326,620.8188251471054,683.3966436383571
329,699.6445503058771,447.0750622257854
330,753.4957909484757,654.6430535482468
337,1174.8137671918284,438.5748678706798
340,562.9145631968299,431.93298313218594
349,694.0035856689241,237.1176314503187
351,574.9497303967722,650.594348336157
353,449.06637768790586,671.0934087447705
358,486.21425853255937,620.386390772252
359,1258.140667320416,560.5162668300701
363,665.6141791536154,44.108732428755914
367,556.0806171870914,457.79417048299706
370,591.8789366939014,414.62107957356466
374,1344.478975676908,366.64801922512595
376,1174.7680476431026,417.6843795099859
377,1254.968152306027,464.7609183556585
379,507.85245164963123,637.5452794311867
383,1070.4678711600855,463.2512295825045
384,458.83691966038515,248.05440399539074
388,715.3312012787173,271.18670885505543
394,1243.2018538325274,521.6193750535766
397,1122.373551685826,420.8446819542265
399,929.800300034233,173.58272246535137
402,440.1249400134989,662.6707331807426
403,1058.1706307904906,124.04795219169233
404,1353.2424610993044,271.28228074397447
405,1151.7583713446618,293.8094627190274
406,1335.11220982567,682.6008218523225
408,1086.2824045014097,530.1426888002061
412,1113.514857803732,188.51045855121598
417,690.3255891338356,643.1190089295962
418,1146.7981439910423,89.73243344152132
419,1154.9027287889323,459.8094178578872
430,910.5435358843218,435.2626870547709
431,546.0122201539118,154.77341350421423
433,557.3914139159828,107.98626360481155
437,1063.8754359756385,136.87206182836934
440,739.4028237387827,659.8325695224593
441,784.1918333443455,387.29456354734623
449,1051.2207318307044,113.21020355451067
450,434.9201396951352,297.93209752856933
453,448.5065533583884,456.60549578649903
454,1235.6406938914972,535.7222872757036
455,416.5334611794542,568.7157011604941
464,817.6557124721476,388.4190481117011
472,1095.1487150718601,327.9898896553815
475,722.5915221667162,656.7898566523129
478,666.8946209285583,716.7117443671184
480,843.7144109246996,91.70665695063666
485,1104.8747474730983,612.8645107033001
487,463.54593971509956,60.944803024400755
489,807.7872733251942,784.1186275531757
490,688.8177734581982,186.21000626064418
494,429.46283006236985,657.298377262096
497,1240.3010388028654,566.1858207077456
498,710.9009056817587,-23.013577400044074
505,504.55909704623724,389.6214643672936
508,695.3428048098516,486.3980578703522
509,729.001869395778,39.0643079455993
510,1223.8408195550608,331.60677626464394
