nodes,x,y
376,533.3573013352477,364.3191408206269
377,331.59515937492233,239.65096021575303
378,341.11064842751483,217.34256313537287
380,542.8749635473354,227.4790895924022
381,516.2338808927115,215.46247640440237
382,370.3329397161111,303.01445804330723
383,372.7203897014305,277.2340475928841
384,533.6330911820751,257.52732752758743
385,548.9722510512103,304.05156399551987
386,480.13298176677483,184.89128467350247
387,491.26579665019875,233.21750673359048
388,456.5021375674465,389.1251980393009
389,486.93817138368655,365.6463270431451
390,511.6721764727911,342.612239883883
391,550.6327269464724,329.37789648192694
393,422.95367326996137,343.0221879067093
394,411.1490836496525,314.1066772593553
395,468.49754095048394,236.77125700715146
397,515.1905384666886,243.79901343403014
398,423.9991379900457,376.0769467623219
399,443.9160428440392,202.2269607727395
400,369.4019138554715,380.6945548481835
401,412.7231682034758,230.27562974014324
402,447.55981491205773,247.88720217776216
403,340.10935356084434,331.0573413146222
405,426.9780053093353,271.2332780286656
406,522.5300177512078,182.1182173740102
600,444.6634439732752,315.3734655378766
601,447.61297512762354,284.52446360013494
602,465.0991607434285,341.01569828454024
255,-130.57332109688633,-436.9579927252286
258,-73.83374551958634,-459.9247875660614
267,-234.29544749799567,-455.9761153718869
268,-218.8531981162109,-475.96994470317065
269,-230.91062807309135,-469.4692742263921
271,27.55051271867882,-442.7898862644606
274,-181.77222134785924,-516.2702653536121
275,-161.88591236459186,-528.020717569345
276,-176.1174560945685,-528.6904764153915
279,-276.12772706157506,-373.28740652104875
280,-281.6279665360882,-350.9948511538551
281,-286.62041702486374,-364.31697668029284
287,-287.5641278266151,-275.1410701846065
288,-282.48683923512186,-249.9932111945816
289,-289.98703699759784,-261.5547498078179
291,-136.6561653223322,-566.8144062925882
292,-158.542277731025,-560.7111858968552
293,-148.71513816274052,-570.4279702408764
474,-463.24077960470646,593.7531099230082
478,-418.7949237862296,466.7619732055701
301,-154.08880439670082,-190.67357770872104
304,89.83071806486336,-496.5747779405428
305,111.8449241944133,-478.2932636651729
306,103.30762643928765,-490.74902428172544
309,61.53003543990308,-528.3485609138824
310,38.644701722071794,-537.9830856345246
311,52.482439417255854,-538.4586979571865
313,-185.17081084277768,-379.354515421983
316,71.57572232373998,-408.11341728812465
318,-202.83866895940173,-309.4395261491978
320,-23.130161008435618,-460.4608257294739
323,-214.21571361362277,-523.2679649970249
324,-232.06478581852903,-509.49785306892875
325,-226.97784471576347,-522.0298362131598
328,-240.14896710895937,-186.35897944017634
329,-254.1493955830364,-211.36598188160426
330,-250.67238095387123,-197.35434918570095
332,-85.84916420909288,-555.3674497631248
333,-107.61661801122395,-551.0878579225831
334,-98.55720326559559,-561.4494867597826
337,-293.4548192075313,-399.6762216166874
338,-284.67661588776144,-418.6206221181486
339,-297.1389177000022,-411.7458191109912
345,-306.4341763490453,-331.46217455064954
346,-307.118983325514,-307.77918139547194
347,-312.5504654253761,-319.9989321430334
349,-59.44177690486431,-571.852846405028
350,-41.54158007271688,-575.7405139784161
351,-56.11692472936788,-582.9277349927523
353,93.66188617429924,-373.27282803107704
355,-280.4159631474004,-447.3935570308157
356,-270.65332804941124,-466.99476574233256
357,-282.456180994073,-459.76413982507387
362,-194.32892095047026,-252.23658545441327
365,-12.9973814731495,-559.5798022115622
366,9.655550929293126,-557.8601354744263
367,-1.5029857076330517,-566.1288825006048
479,-534.6987878570112,959.8414071864472
480,-573.5625127138705,764.8010769572292
481,-510.8893706556016,911.3382457696326
482,-672.3353726824843,883.6394294911424
483,-639.1191522745067,863.6010354029163
484,-523.271684730999,782.6332175779127
485,-632.1693286905211,923.3807987722009
486,-487.39998134972564,900.4130785553747
487,-488.98915215535743,797.3273949948197
488,-619.9570508207947,878.6516917252983
489,-603.8322938246242,901.410298163706
490,-477.7905182798099,837.8125412148613
491,-625.3557818744997,807.7849157397663
492,-547.1118505182277,934.4153274143096
495,-568.4637130053062,788.9693945172688
496,-536.6991413103445,766.0960578106254
497,-486.0279646707179,871.5145999703919
498,-525.5714273975725,885.108876838582
499,-595.2723840979883,865.7021333581112
500,-595.0349760002406,789.9358764969596
501,-575.8823987030224,894.3594088554877
502,-595.7459105770839,952.7243787198358
503,-567.5319563997824,843.4700403129212
504,-505.365174084809,785.6652516631337
505,-604.5699550044857,835.4945366457946
506,-666.551395787465,846.1361159711234
508,-544.7974360746792,789.1815518941102
509,-571.0915642876237,825.5150497761499
510,-544.2676561749486,908.402866972447
511,-478.393297261555,816.4314532235749
512,-504.38699981101126,880.1837667033366
513,-471.03139909215025,856.6928183822615
514,-557.7910259447738,860.3696159073626
515,-656.0647922056484,815.0271232916617
516,-617.9446393422135,779.0807705473735
517,-574.7141753115408,925.2921485060554
518,-564.1803767906713,809.6825714308455
519,-541.7550104659832,871.3347100767949
541,-316.913993480543,971.5582071143499
542,-345.7329937155282,966.0901529231606
543,-323.3293772397052,1012.7652539424436
545,-302.96487521875423,969.0162483279398
546,-289.9341493812284,958.085742111996
547,-331.4275468365997,972.9522649392061
413,680.6325207350709,605.0846649870168
