nodes,x,y
95,496.1294851651599,303.0379573038398
97,496.15335632420147,585.4016765523941
98,464.3389082786888,558.0173475885683
99,485.2527394065194,571.2734808947833
100,471.15921324056944,572.4219943013844
101,625.2760458974993,364.604708602955
103,696.0200189250943,573.0391927501432
105,463.45530634452444,537.4064508484144
107,200.53468658296438,583.5494952070674
108,377.92316396740244,553.9474753658013
109,366.37982625901157,514.4256764480906
110,367.3143164156778,497.5917142571883
111,371.36646346813245,530.5394062693587
139,174.8724499530616,-66.81812911101126
140,206.7362575686077,-43.75897223233461
142,289.52063675109076,96.17652935212391
143,321.62681456801766,69.69005696891986
144,332.799664423454,51.877464947527216
145,269.2574519498503,104.76140179792404
146,224.4771975154555,11.06932367839565
147,303.8057964135858,0.7955611020996713
148,219.703943250012,53.13670277517095
149,273.2708719881437,-10.583050824458162
150,206.10594003727687,57.99556904543131
151,215.4925379408568,26.97358430655369
152,277.4065076746935,-29.048916833381064
153,217.22023763915305,67.36421016127763
154,240.96141595857503,-5.867106400666342
155,289.25084927633384,-2.7504542329364345
180,211.5368034469817,40.130763726063215
181,255.15086538536954,-12.763232650182243
182,199.12001130946854,46.02039724932134
183,210.26055037373607,13.997447808176119
184,285.87842501891754,-19.150606545138576
185,197.3212727487248,20.953214584209316
186,241.69899359760413,-18.987885432659983
187,306.18219448375123,15.566763577523757
188,225.944255511973,-1.4213820596530533
189,265.02291301288363,-21.709676528911967
190,196.51737103591532,33.28292227072826
191,225.37453088384083,-15.11598228365396
192,297.8107122227416,-13.718975404054355
193,209.94297390630797,-0.622344269672069
194,247.2921423329165,-30.629796656884142
195,231.32342391471025,73.09414787457612
196,213.00101170567683,-12.34118358266034
197,261.5306087483439,-33.32224895797826
198,198.44567990076547,6.805749431839691
199,231.69358138233463,-26.336975769939645
156,197.9856517261893,633.2512351510358
157,151.9918042346662,584.166816327633
158,165.18206553217263,545.1816324287391
159,171.50294045937704,621.800793280859
160,157.71588893175783,562.5180376488097
161,187.68587211800028,640.3091767196433
162,153.34249311638663,600.0314612950641
163,152.54925130594265,549.2751429784743
164,178.51443832195596,633.2456988885132
165,145.32700728184798,572.571932914921
166,212.14940062401334,631.9642812918362
167,159.91162266968917,613.0572548918932
168,141.74505940041865,560.734580763038
169,153.67109733406207,626.9105589283934
170,138.21904745900565,593.7633223919671
171,178.15465490430313,539.5727652284244
172,144.93445437433272,617.1398569515841
173,134.7882261426741,580.8283849883434
174,164.98069343068389,636.023275543836
175,138.55909361370692,605.8622129404201
176,1123.3143828060222,139.12738895873574
177,1279.1307583726245,728.703314097402
178,1271.452276521206,746.1468824433176
179,1286.8508982513722,746.1449912170199
200,133.08799694295243,-116.06522472312713
201,404.4347196816066,264.33517342928724
202,421.1658212549944,247.0920385133473
203,243.03172508133187,119.69130500746894
204,355.8769519963652,27.96170917435775
205,361.2714156068166,-0.47628531932645557
206,213.7664215686366,121.64660532454732
