nodes,x,y
0,3.0599406365146717,357.8031203895142
1,-4.582045745247017,390.86790534633116
4,81.80604632928869,393.3604243662113
126,26.729708094802632,330.76641797458655
14,171.62885141538078,417.3477540842537
15,173.77561397023734,383.6628227619808
16,164.47149537047633,367.892729415738
17,162.82800959060563,403.4114173036044
18,-1.3509271186546608,425.5361192330672
19,31.933062863599723,434.45434428359465
20,83.12592125644859,450.1806897493524
21,45.152837540926875,448.9717369086172
22,157.47522711850905,422.4548597425212
23,157.65319382804992,386.07301539623575
121,66.93463191398243,436.7072219663913
122,36.762279973718606,374.8360497530573
123,61.15793768116106,351.7707356785374
124,46.500590254941166,422.31283224219084
125,65.35854290075804,332.1664653935132
127,86.7451464959116,347.4754957500331
128,34.85661777455857,406.39644393880184
141,45.40763306141584,360.9101956883087
8,261.3625407282192,402.18904556293603
11,604.951678794299,423.5123805398711
24,562.2540434645571,596.7145276025685
25,543.2557776976317,410.7377294754947
26,677.8889824659952,383.11569664933586
27,691.6827734635773,433.3641461036921
28,536.9908795001384,377.9990202060803
29,695.1513957243254,394.58724636206534
30,543.6324139515664,485.4660935550114
31,566.1728441974955,332.1700696621407
32,676.3910739971419,424.15431381515253
33,589.620160687803,317.33805985133085
34,615.8895688613055,316.04000167095194
35,673.6048202858636,440.6979871077405
36,659.9773245027918,389.63726178051695
37,693.3217288779882,372.6717267312891
38,512.297371410679,432.4509869754897
39,682.9441093527155,356.0708630374645
40,683.8153744291355,406.9747491872099
41,661.6829559588965,355.52909549071796
42,646.7364705537437,505.26933044233346
43,619.8305699687222,512.8906200976636
53,586.0721750830508,600.7118754027579
60,564.2126573249134,446.82295691429687
66,661.7323514943798,413.11644207512074
70,670.4964934065733,367.15345416121374
71,567.2783053265973,501.89806932730835
74,544.1067356348547,344.81390000971504
79,698.6954269174115,414.28820236197885
80,519.0699023632161,459.9046959755716
83,656.4256041061544,374.90853447164574
89,711.7157434506645,431.33692825925635
90,671.7623878432016,400.8562280692008
91,698.8551886701375,449.46420490029686
54,559.7942778669978,646.6528202203884
55,598.8407933887863,645.245005943307
56,570.2728854491271,654.75309831713
57,535.1233250247684,633.7539346333965
58,584.4324600296638,652.3653876171338
59,546.2699926895335,645.985931855368
61,492.164339066381,400.2708409226678
62,741.7847906298254,383.8746261238692
68,487.3300663970464,358.3395771834003
69,498.82088804980566,340.2969895554984
72,531.1364767084607,539.1093585808136
73,513.8110890278684,526.7402437161505
75,537.3528543706732,285.23136158247115
76,519.7977209340427,294.7726809947313
77,592.5835028190791,260.8320365193166
78,612.884614900246,260.9291215531633
81,467.66488839697377,469.6124460841067
82,462.4271245395178,448.70590957023535
84,664.4725465626584,553.3216529702321
85,645.3748960022372,560.4838521050858
117,764.1775054904667,446.8636836330388
118,738.9515957748073,486.05342175152845
86,1094.1393603194713,342.3843075388788
97,1053.9026248676396,321.8090777901025
98,1170.8302015976403,350.3659676297119
99,1087.763019532983,389.4506908940283
100,1068.638493185462,303.00587577152675
101,1068.2896008236048,380.1129047196063
102,1051.9230898913609,356.05505504255035
103,1103.458285671454,295.85885684631296
104,1106.2695826867953,388.81381921586984
105,1161.666757065915,378.6523268128449
106,1153.3219411116215,293.10263457355643
107,1168.419591088818,320.6666181560847
108,1137.245042903691,403.79398485052246
109,1135.0370387375629,319.470195417389
110,1136.5589493876555,362.41832082381814
111,1123.3193423290215,273.1038277776567
112,1123.6398250261968,378.88705405302653
113,1085.735180825715,294.83530038184745
114,1121.7149902885326,304.23199795615426
115,1140.7963951186887,340.5241152615549
136,1227.3693727480465,356.06959405808516
134,1211.7969058255821,404.26348218602715
135,1197.2790984058365,257.76971449526576
132,1223.0983770898463,304.53101080787957
133,1172.7613738979546,445.6725844769881
129,1148.846126027915,224.20319630750387
143,32.905747146334804,390.2885421609156
